"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2014","2014",1.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2015","2015",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2016","2016",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2017","2017",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2018","2018",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2019","2019",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2020","2020",1.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2010","2010",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2011","2011",2.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2012","2012",1.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2013","2013",2.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2014","2014",1.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2015","2015",1.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2016","2016",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2017","2017",2.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2018","2018",1.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2019","2019",2.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVN","Slovenia","2020","2020",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2010","2010",3.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2011","2011",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2012","2012",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2013","2013",3.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2014","2014",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2015","2015",3.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2016","2016",3.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2017","2017",3.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2018","2018",3.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2019","2019",3.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2020","2020",3.6,"P","Provisional value"
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FRA","France","2021","2021",3.6,"P","Provisional value"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2010","2010",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2011","2011",3.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2012","2012",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2013","2013",3.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2014","2014",3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2015","2015",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2016","2016",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2017","2017",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2018","2018",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2019","2019",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2020","2020",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2010","2010",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2011","2011",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2012","2012",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2013","2013",1.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2014","2014",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2015","2015",1.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2016","2016",1.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2017","2017",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2018","2018",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2019","2019",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","FIN","Finland","2020","2020",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2010","2010",3.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2011","2011",3.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2012","2012",3.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2013","2013",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2014","2014",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2015","2015",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2016","2016",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2017","2017",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2018","2018",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2019","2019",2.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2020","2020",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2010","2010",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2011","2011",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2013","2013",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2014","2014",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2015","2015",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2016","2016",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2017","2017",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2018","2018",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2019","2019",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","AUS","Australia","2020","2020",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2010","2010",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2011","2011",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2012","2012",2.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2013","2013",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2014","2014",3.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2015","2015",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2016","2016",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2017","2017",3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2018","2018",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2010","2010",5.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2011","2011",4.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2012","2012",5.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2013","2013",5.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2014","2014",5.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2015","2015",5.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2016","2016",5.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2017","2017",4.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2018","2018",5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2019","2019",5.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2020","2020",5.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2010","2010",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2011","2011",2.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2012","2012",2.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2013","2013",2.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2014","2014",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2015","2015",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2016","2016",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2017","2017",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2018","2018",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2019","2019",2.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2020","2020",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2010","2010",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2011","2011",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2013","2013",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2014","2014",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2015","2015",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2016","2016",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2017","2017",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NZL","New Zealand","2018","2018",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2010","2010",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2011","2011",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2013","2013",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2014","2014",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","GBR","United Kingdom","2015","2015",2.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2010","2010",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2011","2011",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2012","2012",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2013","2013",2.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2014","2014",2.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2015","2015",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2016","2016",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2017","2017",2.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2018","2018",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2019","2019",1.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2020","2020",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2010","2010",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2011","2011",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2012","2012",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2013","2013",1.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2014","2014",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2015","2015",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2016","2016",1.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2017","2017",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2018","2018",1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2019","2019",0.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2020","2020",0.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2010","2010",4.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2011","2011",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2012","2012",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2013","2013",3.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2014","2014",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2015","2015",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2016","2016",3.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Türkiye","2010","2010",10.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Türkiye","2011","2011",9.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2010","2010",1.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2011","2011",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2013","2013",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2014","2014",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2015","2015",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2016","2016",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2017","2017",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2018","2018",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2010","2010",3.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2011","2011",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2012","2012",3.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2013","2013",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2014","2014",3.3,,
